time,hour,day,dayofweek,temperature,wind_speed,demand
2015-01-10 18:00:00,18,10,5,20.6,12.7,679
2015-01-10 19:00:00,19,10,5,19.8,7.6,827
2015-01-10 20:00:00,20,10,5,19.5,11.0,1035
2015-01-10 21:00:00,21,10,5,19.5,10.9,1059
2015-01-10 22:00:00,22,10,5,18.6,8.9,1364
2015-01-10 23:00:00,23,10,5,18.4,8.8,1793
2015-01-11 00:00:00,0,11,6,18.4,10.6,2128
2015-01-11 01:00:00,1,11,6,17.8,7.7,2512
2015-01-11 02:00:00,2,11,6,18.6,5.3,2548
2015-01-11 03:00:00,3,11,6,19.5,7.6,1926
2015-01-11 04:00:00,4,11,6,19.7,7.7,867
2015-01-11 05:00:00,5,11,6,19.7,4.9,244
2015-01-11 06:00:00,6,11,6,20.4,5.4,122
2015-01-11 07:00:00,7,11,6,20.9,4.7,119
2015-01-11 08:00:00,8,11,6,21.2,3.5,165
2015-01-11 09:00:00,9,11,6,23.9,0.9,252
2015-01-11 10:00:00,10,11,6,26.0,6.1,343
2015-01-11 11:00:00,11,11,6,27.5,7.5,472
2015-01-11 12:00:00,12,11,6,29.7,6.0,479
2015-01-11 13:00:00,13,11,6,31.1,7.0,441
2015-01-11 14:00:00,14,11,6,33.7,9.1,455
2015-01-11 15:00:00,15,11,6,35.9,10.7,433
2015-01-11 16:00:00,16,11,6,36.6,8.2,433
2015-01-11 17:00:00,17,11,6,36.5,10.5,455
2015-01-11 18:00:00,18,11,6,36.5,8.0,492
2015-01-11 19:00:00,19,11,6,36.5,9.0,525
2015-01-11 20:00:00,20,11,6,36.3,9.1,499
2015-01-11 21:00:00,21,11,6,36.3,9.2,496
2015-01-11 22:00:00,22,11,6,36.1,5.7,543
2015-01-11 23:00:00,23,11,6,36.1,6.1,528
2015-01-12 00:00:00,0,12,0,36.5,6.8,378
2015-01-12 01:00:00,1,12,0,36.3,5.7,253
2015-01-12 02:00:00,2,12,0,36.5,7.1,203
2015-01-12 03:00:00,3,12,0,36.5,2.8,140
2015-01-12 04:00:00,4,12,0,35.5,4.8,118
2015-01-12 05:00:00,5,12,0,35.5,6.0,96
2015-01-12 06:00:00,6,12,0,36.5,8.5,191
2015-01-12 07:00:00,7,12,0,35.5,4.6,298
2015-01-12 08:00:00,8,12,0,36.7,4.8,305
2015-01-12 09:00:00,9,12,0,34.5,5.0,305
2015-01-12 10:00:00,10,12,0,34.8,2.3,333
2015-01-12 11:00:00,11,12,0,36.1,2.2,225
2015-01-12 12:00:00,12,12,0,36.3,1.7,226
2015-01-12 13:00:00,13,12,0,36.5,4.7,176
2015-01-12 14:00:00,14,12,0,35.7,2.7,214
2015-01-12 15:00:00,15,12,0,37.4,3.5,192
2015-01-12 16:00:00,16,12,0,37.4,2.0,155
2015-01-12 17:00:00,17,12,0,37.4,0.6,196
2015-01-12 18:00:00,18,12,0,37.8,2.6,284
2015-01-12 19:00:00,19,12,0,38.0,2.4,339
2015-01-12 20:00:00,20,12,0,38.6,6.1,356
2015-01-12 21:00:00,21,12,0,38.0,8.5,468
2015-01-12 22:00:00,22,12,0,37.3,7.6,539
2015-01-12 23:00:00,23,12,0,37.3,8.8,463
2015-01-13 00:00:00,0,13,1,36.1,9.0,441
2015-01-13 01:00:00,1,13,1,36.1,9.3,272
2015-01-13 02:00:00,2,13,1,35.9,11.3,206
2015-01-13 03:00:00,3,13,1,35.0,11.3,144
2015-01-13 04:00:00,4,13,1,35.0,9.7,116
2015-01-13 05:00:00,5,13,1,34.6,10.1,95
2015-01-13 06:00:00,6,13,1,32.7,12.2,178
2015-01-13 07:00:00,7,13,1,30.1,11.1,324
2015-01-13 08:00:00,8,13,1,28.4,14.4,329
2015-01-13 09:00:00,9,13,1,26.9,10.5,332
2015-01-13 10:00:00,10,13,1,25.2,16.1,337
2015-01-13 11:00:00,11,13,1,24.4,15.3,212
2015-01-13 12:00:00,12,13,1,24.4,13.4,237
2015-01-13 13:00:00,13,13,1,25.0,17.8,193
2015-01-13 14:00:00,14,13,1,24.4,7.2,209
2015-01-13 15:00:00,15,13,1,23.7,12.1,173
2015-01-13 16:00:00,16,13,1,22.3,11.7,190
2015-01-13 17:00:00,17,13,1,20.9,11.3,236
2015-01-13 18:00:00,18,13,1,20.0,12.9,395
2015-01-13 19:00:00,19,13,1,19.1,9.0,425
2015-01-13 20:00:00,20,13,1,18.9,9.2,587
2015-01-13 21:00:00,21,13,1,18.3,9.4,726
2015-01-13 22:00:00,22,13,1,17.3,8.7,818
2015-01-13 23:00:00,23,13,1,16.6,8.0,682
2015-01-14 00:00:00,0,14,2,16.4,9.8,522
2015-01-14 01:00:00,1,14,2,16.4,8.5,345
2015-01-14 02:00:00,2,14,2,16.4,9.8,227
2015-01-14 03:00:00,3,14,2,17.2,10.6,174
2015-01-14 04:00:00,4,14,2,16.4,9.6,138
2015-01-14 05:00:00,5,14,2,17.2,8.0,96
2015-01-14 06:00:00,6,14,2,17.4,8.9,201
2015-01-14 07:00:00,7,14,2,17.2,8.7,302
2015-01-14 08:00:00,8,14,2,18.6,8.3,403
2015-01-14 09:00:00,9,14,2,20.0,7.8,404
2015-01-14 10:00:00,10,14,2,22.9,8.3,293
2015-01-14 11:00:00,11,14,2,25.3,4.6,262
2015-01-14 12:00:00,12,14,2,27.9,9.3,219
2015-01-14 13:00:00,13,14,2,29.9,13.2,196
2015-01-14 14:00:00,14,14,2,30.4,11.1,238
2015-01-14 15:00:00,15,14,2,30.4,8.1,179
2015-01-14 16:00:00,16,14,2,31.2,10.6,165
2015-01-14 17:00:00,17,14,2,30.7,7.2,243
2015-01-14 18:00:00,18,14,2,30.7,7.3,334
2015-01-14 19:00:00,19,14,2,30.5,7.4,413
2015-01-14 20:00:00,20,14,2,30.3,7.4,506
2015-01-14 21:00:00,21,14,2,30.5,7.6,697
2015-01-14 22:00:00,22,14,2,29.9,2.8,828
2015-01-14 23:00:00,23,14,2,29.9,2.3,776
2015-01-15 00:00:00,0,15,3,29.0,4.4,638
2015-01-15 01:00:00,1,15,3,28.3,2.8,423
2015-01-15 02:00:00,2,15,3,28.1,2.8,279
2015-01-15 03:00:00,3,15,3,26.7,5.2,187
2015-01-15 04:00:00,4,15,3,26.9,6.1,135
2015-01-15 05:00:00,5,15,3,27.1,4.3,105
2015-01-15 06:00:00,6,15,3,26.3,7.0,199
2015-01-15 07:00:00,7,15,3,25.6,4.0,324
2015-01-15 08:00:00,8,15,3,25.6,6.8,382
2015-01-15 09:00:00,9,15,3,26.1,8.3,393
2015-01-15 10:00:00,10,15,3,26.9,6.0,313
2015-01-15 11:00:00,11,15,3,28.3,6.4,222
2015-01-15 12:00:00,12,15,3,30.3,6.9,211
2015-01-15 13:00:00,13,15,3,32.5,6.7,221
2015-01-15 14:00:00,14,15,3,34.0,14.6,202
2015-01-15 15:00:00,15,15,3,34.2,8.2,180
2015-01-15 16:00:00,16,15,3,34.1,7.6,158
2015-01-15 17:00:00,17,15,3,33.0,8.7,206
2015-01-15 18:00:00,18,15,3,33.0,7.0,348
2015-01-15 19:00:00,19,15,3,32.6,8.2,456
2015-01-15 20:00:00,20,15,3,32.4,8.5,602
2015-01-15 21:00:00,21,15,3,31.5,7.5,782
2015-01-15 22:00:00,22,15,3,31.8,7.8,961
2015-01-15 23:00:00,23,15,3,30.4,7.3,1041
2015-01-16 00:00:00,0,16,4,30.6,6.3,903
2015-01-16 01:00:00,1,16,4,31.1,12.3,629
2015-01-16 02:00:00,2,16,4,30.4,9.4,464
2015-01-16 03:00:00,3,16,4,30.1,9.5,275
2015-01-16 04:00:00,4,16,4,30.3,8.7,252
2015-01-16 05:00:00,5,16,4,30.4,9.4,109
2015-01-16 06:00:00,6,16,4,30.4,9.0,224
2015-01-16 07:00:00,7,16,4,30.6,8.6,350
2015-01-16 08:00:00,8,16,4,31.0,11.8,354
2015-01-16 09:00:00,9,16,4,32.8,8.9,360
2015-01-16 10:00:00,10,16,4,35.2,11.3,331
2015-01-16 11:00:00,11,16,4,37.3,9.5,253
2015-01-16 12:00:00,12,16,4,39.3,18.3,205
2015-01-16 13:00:00,13,16,4,42.0,14.3,247
2015-01-16 14:00:00,14,16,4,42.5,18.9,253
2015-01-16 15:00:00,15,16,4,38.6,13.8,234
2015-01-16 16:00:00,16,16,4,36.1,13.2,188
2015-01-16 17:00:00,17,16,4,33.2,18.0,315
2015-01-16 18:00:00,18,16,4,29.7,12.7,483
2015-01-16 19:00:00,19,16,4,28.1,17.5,682
2015-01-16 20:00:00,20,16,4,26.0,17.2,860
2015-01-16 21:00:00,21,16,4,24.2,20.4,1026
2015-01-16 22:00:00,22,16,4,21.8,14.9,1256
2015-01-16 23:00:00,23,16,4,20.2,12.3,1640
2015-01-17 00:00:00,0,17,5,19.9,13.4,1888
2015-01-17 01:00:00,1,17,5,19.1,12.5,2191
2015-01-17 02:00:00,2,17,5,18.9,7.7,1995
2015-01-17 03:00:00,3,17,5,18.0,7.3,1609
2015-01-17 04:00:00,4,17,5,18.0,8.4,829
2015-01-17 05:00:00,5,17,5,17.5,11.6,234
2015-01-17 06:00:00,6,17,5,17.5,8.6,152
2015-01-17 07:00:00,7,17,5,16.8,7.6,157
2015-01-17 08:00:00,8,17,5,17.2,8.5,210
2015-01-17 09:00:00,9,17,5,17.3,7.3,310
2015-01-17 10:00:00,10,17,5,20.2,5.6,385
2015-01-17 11:00:00,11,17,5,21.5,2.7,422
2015-01-17 12:00:00,12,17,5,24.2,4.2,397
2015-01-17 13:00:00,13,17,5,25.8,5.2,460
2015-01-17 14:00:00,14,17,5,27.1,5.4,470
2015-01-17 15:00:00,15,17,5,28.8,7.4,484
2015-01-17 16:00:00,16,17,5,28.8,6.3,499
2015-01-17 17:00:00,17,17,5,27.4,7.7,571
2015-01-17 18:00:00,18,17,5,27.9,8.9,686
2015-01-17 19:00:00,19,17,5,28.6,8.5,746
2015-01-17 20:00:00,20,17,5,29.4,6.1,861
2015-01-17 21:00:00,21,17,5,29.5,7.2,1024
2015-01-17 22:00:00,22,17,5,29.0,5.1,1183
2015-01-17 23:00:00,23,17,5,29.9,7.2,1552
2015-01-18 00:00:00,0,18,6,29.9,7.0,2042
2015-01-18 01:00:00,1,18,6,31.3,3.7,2451
2015-01-18 02:00:00,2,18,6,31.5,4.1,2520
2015-01-18 03:00:00,3,18,6,30.8,0.0,1943
2015-01-18 04:00:00,4,18,6,31.3,3.5,994
2015-01-18 05:00:00,5,18,6,32.8,3.7,265
2015-01-18 06:00:00,6,18,6,33.0,4.1,130
2015-01-18 07:00:00,7,18,6,32.4,6.0,139
2015-01-18 08:00:00,8,18,6,32.2,5.8,183
2015-01-18 09:00:00,9,18,6,32.9,4.8,244
2015-01-18 10:00:00,10,18,6,34.0,4.5,424
2015-01-18 11:00:00,11,18,6,34.8,1.1,507
2015-01-18 12:00:00,12,18,6,35.3,3.6,617
2015-01-18 13:00:00,13,18,6,36.6,4.5,610
2015-01-18 14:00:00,14,18,6,37.3,6.3,708
2015-01-18 15:00:00,15,18,6,38.2,5.7,615
2015-01-18 16:00:00,16,18,6,39.5,2.9,488
2015-01-18 17:00:00,17,18,6,40.2,6.3,487
2015-01-18 18:00:00,18,18,6,41.1,4.6,589
2015-01-18 19:00:00,19,18,6,40.9,0.0,504
2015-01-18 20:00:00,20,18,6,40.7,3.3,504
2015-01-18 21:00:00,21,18,6,40.8,5.1,671
2015-01-18 22:00:00,22,18,6,40.8,8.9,689
2015-01-18 23:00:00,23,18,6,39.8,7.9,710
2015-01-19 00:00:00,0,19,0,38.8,8.9,704
2015-01-19 01:00:00,1,19,0,37.8,9.5,527
2015-01-19 02:00:00,2,19,0,37.1,9.7,428
2015-01-19 03:00:00,3,19,0,37.1,9.3,343
2015-01-19 04:00:00,4,19,0,37.1,10.2,208
2015-01-19 05:00:00,5,19,0,37.1,8.9,100
2015-01-19 06:00:00,6,19,0,36.9,8.4,125
2015-01-19 07:00:00,7,19,0,36.7,16.3,149
2015-01-19 08:00:00,8,19,0,36.9,8.2,235
2015-01-19 09:00:00,9,19,0,37.9,10.4,301
2015-01-19 10:00:00,10,19,0,38.9,11.4,288
2015-01-19 11:00:00,11,19,0,39.8,12.9,299
2015-01-19 12:00:00,12,19,0,41.3,14.0,332
2015-01-19 13:00:00,13,19,0,40.9,10.7,289
2015-01-19 14:00:00,14,19,0,40.3,12.4,309
2015-01-19 15:00:00,15,19,0,40.8,14.3,336
2015-01-19 16:00:00,16,19,0,40.6,14.6,287
2015-01-19 17:00:00,17,19,0,39.8,10.9,335
2015-01-19 18:00:00,18,19,0,39.5,11.9,372
2015-01-19 19:00:00,19,19,0,39.5,9.3,427
2015-01-19 20:00:00,20,19,0,38.9,7.8,441
2015-01-19 21:00:00,21,19,0,38.8,7.7,482
2015-01-19 22:00:00,22,19,0,38.9,9.3,531
2015-01-19 23:00:00,23,19,0,38.6,9.2,463
2015-01-20 00:00:00,0,20,1,38.6,8.3,400
2015-01-20 01:00:00,1,20,1,38.0,8.0,273
2015-01-20 02:00:00,2,20,1,37.8,6.2,206
2015-01-20 03:00:00,3,20,1,37.1,7.5,138
2015-01-20 04:00:00,4,20,1,36.5,6.4,117
2015-01-20 05:00:00,5,20,1,35.3,9.3,95
2015-01-20 06:00:00,6,20,1,34.6,8.3,197
2015-01-20 07:00:00,7,20,1,33.9,6.3,289
2015-01-20 08:00:00,8,20,1,33.9,9.1,372
2015-01-20 09:00:00,9,20,1,34.8,7.1,377
2015-01-20 10:00:00,10,20,1,35.2,9.3,319
2015-01-20 11:00:00,11,20,1,37.2,7.8,239
2015-01-20 12:00:00,12,20,1,38.1,7.3,222
2015-01-20 13:00:00,13,20,1,38.9,5.5,215
2015-01-20 14:00:00,14,20,1,39.1,7.4,207
2015-01-20 15:00:00,15,20,1,39.9,8.3,237
2015-01-20 16:00:00,16,20,1,39.6,8.7,177
2015-01-20 17:00:00,17,20,1,38.9,7.4,171
2015-01-20 18:00:00,18,20,1,38.0,5.1,281
2015-01-20 19:00:00,19,20,1,37.8,9.2,356
2015-01-20 20:00:00,20,20,1,36.9,7.6,438
2015-01-20 21:00:00,21,20,1,35.7,9.3,657
2015-01-20 22:00:00,22,20,1,34.6,6.6,655
