time,hour,day,dayofweek,temperature,wind_speed,demand
2015-01-01 00:00:00,0,1,3,27.6,6.3,749
2015-01-01 01:00:00,1,1,3,27.6,9.8,903
2015-01-01 02:00:00,2,1,3,27.4,9.7,671
2015-01-01 03:00:00,3,1,3,26.4,7.6,424
2015-01-01 04:00:00,4,1,3,26.6,7.4,197
2015-01-01 05:00:00,5,1,3,26.6,5.3,131
2015-01-01 06:00:00,6,1,3,26.6,8.9,122
2015-01-01 07:00:00,7,1,3,26.2,5.9,132
2015-01-01 08:00:00,8,1,3,26.2,8.0,142
2015-01-01 09:00:00,9,1,3,27.9,5.5,197
2015-01-01 10:00:00,10,1,3,29.9,8.7,290
2015-01-01 11:00:00,11,1,3,31.3,8.8,360
2015-01-01 12:00:00,12,1,3,33.5,14.5,390
2015-01-01 13:00:00,13,1,3,35.6,12.9,396
2015-01-01 14:00:00,14,1,3,37.3,11.4,455
2015-01-01 15:00:00,15,1,3,38.2,12.6,413
2015-01-01 16:00:00,16,1,3,38.7,11.1,415
2015-01-01 17:00:00,17,1,3,38.6,12.6,424
2015-01-01 18:00:00,18,1,3,38.4,10.8,456
2015-01-01 19:00:00,19,1,3,38.4,6.3,375
2015-01-01 20:00:00,20,1,3,37.6,10.0,299
2015-01-01 21:00:00,21,1,3,37.4,10.8,253
2015-01-01 22:00:00,22,1,3,37.5,10.9,249
2015-01-01 23:00:00,23,1,3,37.3,10.1,183
2015-01-02 00:00:00,0,2,4,36.4,11.2,127
2015-01-02 01:00:00,1,2,4,36.9,9.5,89
2015-01-02 02:00:00,2,2,4,36.4,9.8,63
2015-01-02 03:00:00,3,2,4,36.4,9.2,41
2015-01-02 04:00:00,4,2,4,36.4,12.4,45
2015-01-02 05:00:00,5,2,4,35.4,5.5,64
2015-01-02 06:00:00,6,2,4,35.4,10.0,123
2015-01-02 07:00:00,7,2,4,35.4,8.7,218
2015-01-02 08:00:00,8,2,4,35.6,9.8,361
2015-01-02 09:00:00,9,2,4,37.5,7.9,433
2015-01-02 10:00:00,10,2,4,38.9,11.0,443
2015-01-02 11:00:00,11,2,4,40.8,17.0,446
2015-01-02 12:00:00,12,2,4,40.3,13.2,516
2015-01-02 13:00:00,13,2,4,41.5,13.8,467
2015-01-02 14:00:00,14,2,4,42.3,10.6,495
2015-01-02 15:00:00,15,2,4,42.3,17.1,450
2015-01-02 16:00:00,16,2,4,41.9,9.8,436
2015-01-02 17:00:00,17,2,4,40.6,10.1,459
2015-01-02 18:00:00,18,2,4,39.7,8.6,491
2015-01-02 19:00:00,19,2,4,39.5,10.7,463
2015-01-02 20:00:00,20,2,4,38.1,7.8,315
2015-01-02 21:00:00,21,2,4,37.6,5.9,309
2015-01-02 22:00:00,22,2,4,36.8,5.7,299
2015-01-02 23:00:00,23,2,4,35.5,4.6,269
2015-01-03 00:00:00,0,3,5,34.2,6.1,191
2015-01-03 01:00:00,1,3,5,34.4,6.5,124
2015-01-03 02:00:00,2,3,5,33.0,2.4,91
2015-01-03 03:00:00,3,3,5,34.2,5.1,88
2015-01-03 04:00:00,4,3,5,34.0,5.8,53
2015-01-03 05:00:00,5,3,5,33.3,5.6,68
2015-01-03 06:00:00,6,3,5,32.7,5.9,100
2015-01-03 07:00:00,7,3,5,32.3,5.9,163
2015-01-03 08:00:00,8,3,5,33.5,9.2,269
2015-01-03 09:00:00,9,3,5,34.6,8.1,449
2015-01-03 10:00:00,10,3,5,35.7,5.7,429
2015-01-03 11:00:00,11,3,5,37.1,8.7,530
2015-01-03 12:00:00,12,3,5,38.1,7.0,528
2015-01-03 13:00:00,13,3,5,35.4,8.1,563
2015-01-03 14:00:00,14,3,5,33.9,9.0,542
2015-01-03 15:00:00,15,3,5,33.7,6.3,525
2015-01-03 16:00:00,16,3,5,34.4,8.1,450
2015-01-03 17:00:00,17,3,5,35.5,8.3,545
2015-01-03 18:00:00,18,3,5,36.9,5.6,567
2015-01-03 19:00:00,19,3,5,37.1,7.0,587
2015-01-03 20:00:00,20,3,5,38.4,7.3,394
2015-01-03 21:00:00,21,3,5,39.1,9.7,339
2015-01-03 22:00:00,22,3,5,39.3,10.0,362
2015-01-03 23:00:00,23,3,5,40.4,9.1,312
2015-01-04 00:00:00,0,4,6,41.2,8.6,250
2015-01-04 01:00:00,1,4,6,41.3,5.5,157
2015-01-04 02:00:00,2,4,6,41.9,4.4,95
2015-01-04 03:00:00,3,4,6,42.0,3.7,64
2015-01-04 04:00:00,4,4,6,40.9,0.0,62
2015-01-04 05:00:00,5,4,6,41.5,0.0,64
2015-01-04 06:00:00,6,4,6,44.0,5.8,97
2015-01-04 07:00:00,7,4,6,44.4,7.6,160
2015-01-04 08:00:00,8,4,6,43.8,8.3,361
2015-01-04 09:00:00,9,4,6,44.7,6.9,371
2015-01-04 10:00:00,10,4,6,45.9,6.1,516
2015-01-04 11:00:00,11,4,6,47.0,7.6,534
2015-01-04 12:00:00,12,4,6,49.9,10.2,540
2015-01-04 13:00:00,13,4,6,50.3,7.8,551
2015-01-04 14:00:00,14,4,6,50.7,8.9,506
2015-01-04 15:00:00,15,4,6,52.3,10.2,505
2015-01-04 16:00:00,16,4,6,54.1,12.7,444
2015-01-04 17:00:00,17,4,6,55.3,9.0,466
2015-01-04 18:00:00,18,4,6,55.3,7.9,427
2015-01-04 19:00:00,19,4,6,55.5,7.9,373
2015-01-04 20:00:00,20,4,6,53.2,8.0,307
2015-01-04 21:00:00,21,4,6,53.2,9.6,202
2015-01-04 22:00:00,22,4,6,52.1,12.1,198
2015-01-04 23:00:00,23,4,6,51.4,17.0,158
2015-01-05 00:00:00,0,5,0,50.1,21.4,89
2015-01-05 01:00:00,1,5,0,47.3,15.1,59
2015-01-05 02:00:00,2,5,0,46.1,24.6,39
2015-01-05 03:00:00,3,5,0,44.0,14.8,29
2015-01-05 04:00:00,4,5,0,43.1,14.4,36
2015-01-05 05:00:00,5,5,0,42.0,14.1,126
2015-01-05 06:00:00,6,5,0,40.9,18.8,285
2015-01-05 07:00:00,7,5,0,40.7,14.9,522
2015-01-05 08:00:00,8,5,0,38.8,17.9,686
2015-01-05 09:00:00,9,5,0,39.0,16.8,490
2015-01-05 10:00:00,10,5,0,38.0,14.1,483
2015-01-05 11:00:00,11,5,0,36.4,19.2,513
2015-01-05 12:00:00,12,5,0,36.3,14.3,423
2015-01-05 13:00:00,13,5,0,35.5,14.3,415
2015-01-05 14:00:00,14,5,0,36.3,23.6,534
2015-01-05 15:00:00,15,5,0,34.6,11.4,716
2015-01-05 16:00:00,16,5,0,33.2,16.9,567
2015-01-05 17:00:00,17,5,0,31.9,14.6,595
2015-01-05 18:00:00,18,5,0,29.9,15.9,584
2015-01-05 19:00:00,19,5,0,29.0,13.1,522
2015-01-05 20:00:00,20,5,0,26.7,15.2,431
2015-01-05 21:00:00,21,5,0,25.1,8.6,292
2015-01-05 22:00:00,22,5,0,23.1,9.3,232
2015-01-05 23:00:00,23,5,0,21.8,9.5,153
2015-01-06 00:00:00,0,6,1,21.5,10.0,94
2015-01-06 01:00:00,1,6,1,20.8,11.1,55
2015-01-06 02:00:00,2,6,1,19.9,6.4,35
2015-01-06 03:00:00,3,6,1,19.9,8.8,31
2015-01-06 04:00:00,4,6,1,19.7,7.4,39
2015-01-06 05:00:00,5,6,1,19.9,5.8,121
2015-01-06 06:00:00,6,6,1,19.1,2.6,296
2015-01-06 07:00:00,7,6,1,19.9,9.4,692
2015-01-06 08:00:00,8,6,1,19.9,2.9,848
2015-01-06 09:00:00,9,6,1,18.9,0.7,566
2015-01-06 10:00:00,10,6,1,18.6,1.3,518
2015-01-06 11:00:00,11,6,1,19.7,1.3,516
2015-01-06 12:00:00,12,6,1,19.9,5.5,497
2015-01-06 13:00:00,13,6,1,20.6,5.6,397
2015-01-06 14:00:00,14,6,1,20.9,8.3,576
2015-01-06 15:00:00,15,6,1,21.5,1.1,734
2015-01-06 16:00:00,16,6,1,21.1,5.1,575
2015-01-06 17:00:00,17,6,1,21.0,5.2,610
2015-01-06 18:00:00,18,6,1,20.8,1.9,617
2015-01-06 19:00:00,19,6,1,20.6,6.3,577
2015-01-06 20:00:00,20,6,1,20.4,8.5,447
2015-01-06 21:00:00,21,6,1,20.6,7.0,277
2015-01-06 22:00:00,22,6,1,20.4,11.8,257
2015-01-06 23:00:00,23,6,1,20.6,9.0,157
2015-01-07 00:00:00,0,7,2,19.1,5.9,64
2015-01-07 01:00:00,1,7,2,19.7,6.3,67
2015-01-07 02:00:00,2,7,2,19.7,10.9,39
2015-01-07 03:00:00,3,7,2,19.8,9.6,23
2015-01-07 04:00:00,4,7,2,20.6,7.8,28
2015-01-07 05:00:00,5,7,2,21.3,8.8,112
2015-01-07 06:00:00,6,7,2,20.6,11.7,282
2015-01-07 07:00:00,7,7,2,20.6,7.3,669
2015-01-07 08:00:00,8,7,2,21.0,16.0,832
2015-01-07 09:00:00,9,7,2,21.1,18.0,646
