time,hour,day,dayofweek,temperature,wind_speed,demand
2015-01-07 09:00:00,9,7,2,21.1,18.0,811
2015-01-07 10:00:00,10,7,2,22.1,17.1,713
2015-01-07 11:00:00,11,7,2,23.5,17.1,625
2015-01-07 12:00:00,12,7,2,23.1,18.7,573
2015-01-07 13:00:00,13,7,2,22.3,14.1,579
2015-01-07 14:00:00,14,7,2,23.3,17.8,571
2015-01-07 15:00:00,15,7,2,22.0,14.8,573
2015-01-07 16:00:00,16,7,2,21.0,18.9,495
2015-01-07 17:00:00,17,7,2,19.1,20.6,657
2015-01-07 18:00:00,18,7,2,16.8,18.8,853
2015-01-07 19:00:00,19,7,2,15.0,17.2,978
2015-01-07 20:00:00,20,7,2,12.0,23.0,915
2015-01-07 21:00:00,21,7,2,10.9,17.3,875
2015-01-07 22:00:00,22,7,2,10.1,18.1,952
2015-01-07 23:00:00,23,7,2,9.7,15.7,771
2015-01-08 00:00:00,0,8,3,9.0,14.8,479
2015-01-08 01:00:00,1,8,3,8.8,12.4,284
2015-01-08 02:00:00,2,8,3,8.0,14.2,183
2015-01-08 03:00:00,3,8,3,8.3,14.4,112
2015-01-08 04:00:00,4,8,3,7.6,10.7,105
2015-01-08 05:00:00,5,8,3,8.0,13.0,206
2015-01-08 06:00:00,6,8,3,8.5,10.5,608
2015-01-08 07:00:00,7,8,3,8.8,10.9,901
2015-01-08 08:00:00,8,8,3,9.0,8.5,767
2015-01-08 09:00:00,9,8,3,11.0,10.7,906
2015-01-08 10:00:00,10,8,3,13.1,11.3,766
2015-01-08 11:00:00,11,8,3,15.9,9.4,594
2015-01-08 12:00:00,12,8,3,17.7,13.9,552
2015-01-08 13:00:00,13,8,3,19.7,9.4,559
2015-01-08 14:00:00,14,8,3,20.0,10.8,520
2015-01-08 15:00:00,15,8,3,20.0,10.6,594
2015-01-08 16:00:00,16,8,3,19.9,7.9,478
2015-01-08 17:00:00,17,8,3,18.9,9.6,682
2015-01-08 18:00:00,18,8,3,17.8,12.4,843
2015-01-08 19:00:00,19,8,3,17.4,11.9,1001
2015-01-08 20:00:00,20,8,3,16.6,12.4,1048
2015-01-08 21:00:00,21,8,3,16.1,10.8,968
2015-01-08 22:00:00,22,8,3,16.4,11.1,1079
2015-01-08 23:00:00,23,8,3,17.3,8.6,1019
2015-01-09 00:00:00,0,9,4,18.5,9.8,694
2015-01-09 01:00:00,1,9,4,19.6,8.9,478
2015-01-09 02:00:00,2,9,4,21.1,10.7,347
2015-01-09 03:00:00,3,9,4,22.2,16.3,240
2015-01-09 04:00:00,4,9,4,23.3,6.7,189
2015-01-09 05:00:00,5,9,4,24.7,10.3,222
2015-01-09 06:00:00,6,9,4,24.7,15.2,550
2015-01-09 07:00:00,7,9,4,23.9,18.3,548
2015-01-09 08:00:00,8,9,4,22.9,8.2,456
2015-01-09 09:00:00,9,9,4,23.1,12.2,587
2015-01-09 10:00:00,10,9,4,24.9,11.7,744
2015-01-09 11:00:00,11,9,4,26.0,8.6,576
2015-01-09 12:00:00,12,9,4,29.4,12.6,554
2015-01-09 13:00:00,13,9,4,30.8,12.9,557
2015-01-09 14:00:00,14,9,4,32.7,10.7,545
2015-01-09 15:00:00,15,9,4,31.9,13.2,546
2015-01-09 16:00:00,16,9,4,31.7,11.3,481
2015-01-09 17:00:00,17,9,4,30.5,11.1,689
2015-01-09 18:00:00,18,9,4,30.3,8.5,1022
2015-01-09 19:00:00,19,9,4,29.6,16.6,1327
2015-01-09 20:00:00,20,9,4,28.6,13.8,1313
2015-01-09 21:00:00,21,9,4,26.5,17.4,1420
2015-01-09 22:00:00,22,9,4,25.6,17.5,1543
2015-01-09 23:00:00,23,9,4,24.7,9.2,1741
2015-01-10 00:00:00,0,10,5,22.9,12.4,1834
2015-01-10 01:00:00,1,10,5,22.5,12.2,1702
2015-01-10 02:00:00,2,10,5,21.5,10.7,1605
2015-01-10 03:00:00,3,10,5,19.8,9.3,1082
2015-01-10 04:00:00,4,10,5,19.5,11.3,549
2015-01-10 05:00:00,5,10,5,18.6,10.3,265
2015-01-10 06:00:00,6,10,5,17.5,11.9,246
2015-01-10 07:00:00,7,10,5,16.6,11.8,364
2015-01-10 08:00:00,8,10,5,16.1,12.2,541
2015-01-10 09:00:00,9,10,5,16.3,8.9,795
2015-01-10 10:00:00,10,10,5,17.3,11.1,893
2015-01-10 11:00:00,11,10,5,18.4,12.3,1024
2015-01-10 12:00:00,12,10,5,19.3,10.7,1122
2015-01-10 13:00:00,13,10,5,20.2,12.0,969
2015-01-10 14:00:00,14,10,5,21.8,10.4,971
2015-01-10 15:00:00,15,10,5,23.1,6.8,968
2015-01-10 16:00:00,16,10,5,22.6,8.0,971
2015-01-10 17:00:00,17,10,5,21.5,10.2,1112
2015-01-10 18:00:00,18,10,5,20.6,12.7,1355
2015-01-10 19:00:00,19,10,5,19.8,7.6,1580
2015-01-10 20:00:00,20,10,5,19.5,11.0,1829
2015-01-10 21:00:00,21,10,5,19.5,10.9,1685
2015-01-10 22:00:00,22,10,5,18.6,8.9,1918
2015-01-10 23:00:00,23,10,5,18.4,8.8,2101
2015-01-11 00:00:00,0,11,6,18.4,10.6,2061
2015-01-11 01:00:00,1,11,6,17.8,7.7,2084
2015-01-11 02:00:00,2,11,6,18.6,5.3,1758
2015-01-11 03:00:00,3,11,6,19.5,7.6,1334
2015-01-11 04:00:00,4,11,6,19.7,7.7,681
2015-01-11 05:00:00,5,11,6,19.7,4.9,278
2015-01-11 06:00:00,6,11,6,20.4,5.4,205
2015-01-11 07:00:00,7,11,6,20.9,4.7,235
2015-01-11 08:00:00,8,11,6,21.2,3.5,365
2015-01-11 09:00:00,9,11,6,23.9,0.9,599
2015-01-11 10:00:00,10,11,6,26.0,6.1,799
2015-01-11 11:00:00,11,11,6,27.5,7.5,988
2015-01-11 12:00:00,12,11,6,29.7,6.0,988
2015-01-11 13:00:00,13,11,6,31.1,7.0,1044
2015-01-11 14:00:00,14,11,6,33.7,9.1,822
2015-01-11 15:00:00,15,11,6,35.9,10.7,771
2015-01-11 16:00:00,16,11,6,36.6,8.2,783
2015-01-11 17:00:00,17,11,6,36.5,10.5,829
2015-01-11 18:00:00,18,11,6,36.5,8.0,909
2015-01-11 19:00:00,19,11,6,36.5,9.0,869
2015-01-11 20:00:00,20,11,6,36.3,9.1,764
2015-01-11 21:00:00,21,11,6,36.3,9.2,670
2015-01-11 22:00:00,22,11,6,36.1,5.7,716
2015-01-11 23:00:00,23,11,6,36.1,6.1,667
2015-01-12 00:00:00,0,12,0,36.5,6.8,379
2015-01-12 01:00:00,1,12,0,36.3,5.7,216
2015-01-12 02:00:00,2,12,0,36.5,7.1,177
2015-01-12 03:00:00,3,12,0,36.5,2.8,143
2015-01-12 04:00:00,4,12,0,35.5,4.8,122
2015-01-12 05:00:00,5,12,0,35.5,6.0,241
2015-01-12 06:00:00,6,12,0,36.5,8.5,554
2015-01-12 07:00:00,7,12,0,35.5,4.6,746
2015-01-12 08:00:00,8,12,0,36.7,4.8,586
2015-01-12 09:00:00,9,12,0,34.5,5.0,684
2015-01-12 10:00:00,10,12,0,34.8,2.3,698
2015-01-12 11:00:00,11,12,0,36.1,2.2,531
2015-01-12 12:00:00,12,12,0,36.3,1.7,576
2015-01-12 13:00:00,13,12,0,36.5,4.7,552
2015-01-12 14:00:00,14,12,0,35.7,2.7,586
2015-01-12 15:00:00,15,12,0,37.4,3.5,553
2015-01-12 16:00:00,16,12,0,37.4,2.0,445
2015-01-12 17:00:00,17,12,0,37.4,0.6,498
2015-01-12 18:00:00,18,12,0,37.8,2.6,637
2015-01-12 19:00:00,19,12,0,38.0,2.4,634
2015-01-12 20:00:00,20,12,0,38.6,6.1,677
2015-01-12 21:00:00,21,12,0,38.0,8.5,619
2015-01-12 22:00:00,22,12,0,37.3,7.6,649
2015-01-12 23:00:00,23,12,0,37.3,8.8,512
2015-01-13 00:00:00,0,13,1,36.1,9.0,602
2015-01-13 01:00:00,1,13,1,36.1,9.3,290
2015-01-13 02:00:00,2,13,1,35.9,11.3,176
2015-01-13 03:00:00,3,13,1,35.0,11.3,109
2015-01-13 04:00:00,4,13,1,35.0,9.7,120
2015-01-13 05:00:00,5,13,1,34.6,10.1,190
2015-01-13 06:00:00,6,13,1,32.7,12.2,575
2015-01-13 07:00:00,7,13,1,30.1,11.1,874
2015-01-13 08:00:00,8,13,1,28.4,14.4,658
2015-01-13 09:00:00,9,13,1,26.9,10.5,731
2015-01-13 10:00:00,10,13,1,25.2,16.1,709
2015-01-13 11:00:00,11,13,1,24.4,15.3,629
2015-01-13 12:00:00,12,13,1,24.4,13.4,598
2015-01-13 13:00:00,13,13,1,25.0,17.8,568
2015-01-13 14:00:00,14,13,1,24.4,7.2,583
2015-01-13 15:00:00,15,13,1,23.7,12.1,576
2015-01-13 16:00:00,16,13,1,22.3,11.7,444
2015-01-13 17:00:00,17,13,1,20.9,11.3,647
2015-01-13 18:00:00,18,13,1,20.0,12.9,900
2015-01-13 19:00:00,19,13,1,19.1,9.0,888
2015-01-13 20:00:00,20,13,1,18.9,9.2,937
2015-01-13 21:00:00,21,13,1,18.3,9.4,943
2015-01-13 22:00:00,22,13,1,17.3,8.7,890
2015-01-13 23:00:00,23,13,1,16.6,8.0,734
2015-01-14 00:00:00,0,14,2,16.4,9.8,577
2015-01-14 01:00:00,1,14,2,16.4,8.5,360
2015-01-14 02:00:00,2,14,2,16.4,9.8,220
2015-01-14 03:00:00,3,14,2,17.2,10.6,154
2015-01-14 04:00:00,4,14,2,16.4,9.6,153
2015-01-14 05:00:00,5,14,2,17.2,8.0,210
2015-01-14 06:00:00,6,14,2,17.4,8.9,551
2015-01-14 07:00:00,7,14,2,17.2,8.7,893
2015-01-14 08:00:00,8,14,2,18.6,8.3,853
2015-01-14 09:00:00,9,14,2,20.0,7.8,922
2015-01-14 10:00:00,10,14,2,22.9,8.3,802
2015-01-14 11:00:00,11,14,2,25.3,4.6,587
2015-01-14 12:00:00,12,14,2,27.9,9.3,582
2015-01-14 13:00:00,13,14,2,29.9,13.2,539
2015-01-14 14:00:00,14,14,2,30.4,11.1,572
2015-01-14 15:00:00,15,14,2,30.4,8.1,631
2015-01-14 16:00:00,16,14,2,31.2,10.6,451
2015-01-14 17:00:00,17,14,2,30.7,7.2,591
2015-01-14 18:00:00,18,14,2,30.7,7.3,781
2015-01-14 19:00:00,19,14,2,30.5,7.4,910
2015-01-14 20:00:00,20,14,2,30.3,7.4,881
2015-01-14 21:00:00,21,14,2,30.5,7.6,956
2015-01-14 22:00:00,22,14,2,29.9,2.8,952
2015-01-14 23:00:00,23,14,2,29.9,2.3,733
2015-01-15 00:00:00,0,15,3,29.0,4.4,517
2015-01-15 01:00:00,1,15,3,28.3,2.8,332
2015-01-15 02:00:00,2,15,3,28.1,2.8,225
2015-01-15 03:00:00,3,15,3,26.7,5.2,162
2015-01-15 04:00:00,4,15,3,26.9,6.1,151
2015-01-15 05:00:00,5,15,3,27.1,4.3,239
2015-01-15 06:00:00,6,15,3,26.3,7.0,583
2015-01-15 07:00:00,7,15,3,25.6,4.0,918
2015-01-15 08:00:00,8,15,3,25.6,6.8,886
2015-01-15 09:00:00,9,15,3,26.1,8.3,940
2015-01-15 10:00:00,10,15,3,26.9,6.0,815
2015-01-15 11:00:00,11,15,3,28.3,6.4,631
2015-01-15 12:00:00,12,15,3,30.3,6.9,570
2015-01-15 13:00:00,13,15,3,32.5,6.7,538
2015-01-15 14:00:00,14,15,3,34.0,14.6,585
2015-01-15 15:00:00,15,15,3,34.2,8.2,549
2015-01-15 16:00:00,16,15,3,34.1,7.6,465
2015-01-15 17:00:00,17,15,3,33.0,8.7,654
2015-01-15 18:00:00,18,15,3,33.0,7.0,883
2015-01-15 19:00:00,19,15,3,32.6,8.2,1015
2015-01-15 20:00:00,20,15,3,32.4,8.5,935
2015-01-15 21:00:00,21,15,3,31.5,7.5,984
2015-01-15 22:00:00,22,15,3,31.8,7.8,1137
2015-01-15 23:00:00,23,15,3,30.4,7.3,1034
2015-01-16 00:00:00,0,16,4,30.6,6.3,742
2015-01-16 01:00:00,1,16,4,31.1,12.3,572
2015-01-16 02:00:00,2,16,4,30.4,9.4,375
2015-01-16 03:00:00,3,16,4,30.1,9.5,331
2015-01-16 04:00:00,4,16,4,30.3,8.7,215
2015-01-16 05:00:00,5,16,4,30.4,9.4,250
2015-01-16 06:00:00,6,16,4,30.4,9.0,531
2015-01-16 07:00:00,7,16,4,30.6,8.6,880
2015-01-16 08:00:00,8,16,4,31.0,11.8,763
2015-01-16 09:00:00,9,16,4,32.8,8.9,802
2015-01-16 10:00:00,10,16,4,35.2,11.3,794
2015-01-16 11:00:00,11,16,4,37.3,9.5,612
2015-01-16 12:00:00,12,16,4,39.3,18.3,564
2015-01-16 13:00:00,13,16,4,42.0,14.3,623
2015-01-16 14:00:00,14,16,4,42.5,18.9,646
2015-01-16 15:00:00,15,16,4,38.6,13.8,572
2015-01-16 16:00:00,16,16,4,36.1,13.2,569
2015-01-16 17:00:00,17,16,4,33.2,18.0,793
2015-01-16 18:00:00,18,16,4,29.7,12.7,1116
2015-01-16 19:00:00,19,16,4,28.1,17.5,1327
2015-01-16 20:00:00,20,16,4,26.0,17.2,1469
2015-01-16 21:00:00,21,16,4,24.2,20.4,1536
2015-01-16 22:00:00,22,16,4,21.8,14.9,1713
2015-01-16 23:00:00,23,16,4,20.2,12.3,1940
2015-01-17 00:00:00,0,17,5,19.9,13.4,1890
2015-01-17 01:00:00,1,17,5,19.1,12.5,1800
2015-01-17 02:00:00,2,17,5,18.9,7.7,1446
2015-01-17 03:00:00,3,17,5,18.0,7.3,973
2015-01-17 04:00:00,4,17,5,18.0,8.4,575
2015-01-17 05:00:00,5,17,5,17.5,11.6,236
2015-01-17 06:00:00,6,17,5,17.5,8.6,247
2015-01-17 07:00:00,7,17,5,16.8,7.6,360
2015-01-17 08:00:00,8,17,5,17.2,8.5,565
2015-01-17 09:00:00,9,17,5,17.3,7.3,826
2015-01-17 10:00:00,10,17,5,20.2,5.6,882
2015-01-17 11:00:00,11,17,5,21.5,2.7,1029
2015-01-17 12:00:00,12,17,5,24.2,4.2,1085
2015-01-17 13:00:00,13,17,5,25.8,5.2,1060
2015-01-17 14:00:00,14,17,5,27.1,5.4,908
2015-01-17 15:00:00,15,17,5,28.8,7.4,904
2015-01-17 16:00:00,16,17,5,28.8,6.3,852
2015-01-17 17:00:00,17,17,5,27.4,7.7,1023
2015-01-17 18:00:00,18,17,5,27.9,8.9,1316
2015-01-17 19:00:00,19,17,5,28.6,8.5,1504
2015-01-17 20:00:00,20,17,5,29.4,6.1,1482
2015-01-17 21:00:00,21,17,5,29.5,7.2,1494
2015-01-17 22:00:00,22,17,5,29.0,5.1,1651
2015-01-17 23:00:00,23,17,5,29.9,7.2,1927
2015-01-18 00:00:00,0,18,6,29.9,7.0,2047
2015-01-18 01:00:00,1,18,6,31.3,3.7,2033
2015-01-18 02:00:00,2,18,6,31.5,4.1,1898
2015-01-18 03:00:00,3,18,6,30.8,0.0,1307
2015-01-18 04:00:00,4,18,6,31.3,3.5,693
2015-01-18 05:00:00,5,18,6,32.8,3.7,281
2015-01-18 06:00:00,6,18,6,33.0,4.1,212
2015-01-18 07:00:00,7,18,6,32.4,6.0,218
2015-01-18 08:00:00,8,18,6,32.2,5.8,402
2015-01-18 09:00:00,9,18,6,32.9,4.8,617
2015-01-18 10:00:00,10,18,6,34.0,4.5,896
2015-01-18 11:00:00,11,18,6,34.8,1.1,1088
2015-01-18 12:00:00,12,18,6,35.3,3.6,1156
2015-01-18 13:00:00,13,18,6,36.6,4.5,1230
2015-01-18 14:00:00,14,18,6,37.3,6.3,1177
2015-01-18 15:00:00,15,18,6,38.2,5.7,1020
2015-01-18 16:00:00,16,18,6,39.5,2.9,941
2015-01-18 17:00:00,17,18,6,40.2,6.3,860
2015-01-18 18:00:00,18,18,6,41.1,4.6,1023
2015-01-18 19:00:00,19,18,6,40.9,0.0,942
2015-01-18 20:00:00,20,18,6,40.7,3.3,925
2015-01-18 21:00:00,21,18,6,40.8,5.1,968
2015-01-18 22:00:00,22,18,6,40.8,8.9,1201
2015-01-18 23:00:00,23,18,6,39.8,7.9,1032
2015-01-19 00:00:00,0,19,0,38.8,8.9,810
2015-01-19 01:00:00,1,19,0,37.8,9.5,624
2015-01-19 02:00:00,2,19,0,37.1,9.7,426
2015-01-19 03:00:00,3,19,0,37.1,9.3,278
2015-01-19 04:00:00,4,19,0,37.1,10.2,205
2015-01-19 05:00:00,5,19,0,37.1,8.9,169
2015-01-19 06:00:00,6,19,0,36.9,8.4,287
2015-01-19 07:00:00,7,19,0,36.7,16.3,384
2015-01-19 08:00:00,8,19,0,36.9,8.2,541
2015-01-19 09:00:00,9,19,0,37.9,10.4,645
2015-01-19 10:00:00,10,19,0,38.9,11.4,629
2015-01-19 11:00:00,11,19,0,39.8,12.9,645
2015-01-19 12:00:00,12,19,0,41.3,14.0,729
2015-01-19 13:00:00,13,19,0,40.9,10.7,681
2015-01-19 14:00:00,14,19,0,40.3,12.4,692
2015-01-19 15:00:00,15,19,0,40.8,14.3,662
2015-01-19 16:00:00,16,19,0,40.6,14.6,619
2015-01-19 17:00:00,17,19,0,39.8,10.9,668
2015-01-19 18:00:00,18,19,0,39.5,11.9,704
2015-01-19 19:00:00,19,19,0,39.5,9.3,745
2015-01-19 20:00:00,20,19,0,38.9,7.8,634
2015-01-19 21:00:00,21,19,0,38.8,7.7,635
2015-01-19 22:00:00,22,19,0,38.9,9.3,639
2015-01-19 23:00:00,23,19,0,38.6,9.2,535
2015-01-20 00:00:00,0,20,1,38.6,8.3,354
2015-01-20 01:00:00,1,20,1,38.0,8.0,233
2015-01-20 02:00:00,2,20,1,37.8,6.2,193
2015-01-20 03:00:00,3,20,1,37.1,7.5,125
2015-01-20 04:00:00,4,20,1,36.5,6.4,109
2015-01-20 05:00:00,5,20,1,35.3,9.3,200
2015-01-20 06:00:00,6,20,1,34.6,8.3,576
2015-01-20 07:00:00,7,20,1,33.9,6.3,863
2015-01-20 08:00:00,8,20,1,33.9,9.1,918
2015-01-20 09:00:00,9,20,1,34.8,7.1,890
2015-01-20 10:00:00,10,20,1,35.2,9.3,707
2015-01-20 11:00:00,11,20,1,37.2,7.8,544
2015-01-20 12:00:00,12,20,1,38.1,7.3,542
2015-01-20 13:00:00,13,20,1,38.9,5.5,483
2015-01-20 14:00:00,14,20,1,39.1,7.4,547
2015-01-20 15:00:00,15,20,1,39.9,8.3,512
2015-01-20 16:00:00,16,20,1,39.6,8.7,463
2015-01-20 17:00:00,17,20,1,38.9,7.4,567
2015-01-20 18:00:00,18,20,1,38.0,5.1,830
2015-01-20 19:00:00,19,20,1,37.8,9.2,785
2015-01-20 20:00:00,20,20,1,36.9,7.6,760
2015-01-20 21:00:00,21,20,1,35.7,9.3,764
